1772764566.7377505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.7473202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.7573009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.7677333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.7780402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.7870548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.7973158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.807844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8179858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8271549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8371027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8470578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8576517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8672476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8773324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.888078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.8972344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9071677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9175742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9274874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9370582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9476125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9571254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9676592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9772513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.9870324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764566.997784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0082693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0177908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0278642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.037126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0473847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0570204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0671892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.077293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.087206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.0972288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1072648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1171513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1278534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1371477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.147158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1572747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1672914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1780286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.1870801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.197521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2078557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2179074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2273786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2372754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2470424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2572703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2673376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.277183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2876244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.2978525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.308006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.317304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.3274322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.3373733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.347382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.357274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.3675482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.37742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.387218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.397131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.407473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.417164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.427156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1772764567.4369955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
